Date,energy,materials,industrial,cons_discretionary,cons_staple,healthcare,financials,it,telecom,utilities,real_estate
5-Dec-14,591.53,311.67,490.41,566.16,501.44,817.34,333.79,701,156.32,231.8,185.8
8-Dec-14,568.43,306.62,485.02,561.38,500.29,820.02,335.07,692.45,156.45,233.45,187.17
9-Dec-14,573.29,307.4,485.45,560.56,498.72,816.93,334.25,695.71,151.42,234.6,187.85
10-Dec-14,555.63,300.86,476.27,552.6,493.77,803.98,329.75,684.33,149.24,231.76,187.68
11-Dec-14,555.82,301.08,478.48,556.48,497.66,806.11,330.84,687.79,150.12,234.08,187.52
12-Dec-14,543.9,292.3,469.54,553.03,491.4,792.98,324.06,677.04,147.3,231.84,185.79
15-Dec-14,540.03,290.71,468.39,549.81,488.17,786.89,321.31,673.03,147.27,229.77,184.18
16-Dec-14,543.79,288.72,468.37,541.12,486,776.88,318.1,663.13,147.32,229.34,183.05
17-Dec-14,566.75,296.72,472.61,551.53,492.95,791.66,325.34,675.85,150.05,233.78,186.67
18-Dec-14,578.79,303.42,484.28,560.29,502.92,813.6,333.23,696.38,152.81,238.35,188.51
19-Dec-14,596.85,306.92,486.85,562.31,501.89,816.95,333.32,697.01,152.85,238.38,188.8
22-Dec-14,591.01,307.07,491.29,567.62,505.81,807.53,335.37,704.56,154.41,239.16,191.79
23-Dec-14,598.44,309.51,493.5,570.96,509.6,789.74,337.32,706.51,155.01,239.84,191.2
24-Dec-14,593.6,308.62,493.76,569.91,508.72,794.98,336.65,705.84,154.9,244.17,190.2
26-Dec-14,593.19,309.65,493.78,573.11,509.71,801.01,336.64,708.74,155.71,247.12,190.76
29-Dec-14,594.76,308.98,493.85,576.97,507.87,803.07,337.84,705.27,155.05,249.87,191.35
30-Dec-14,591.05,308.37,491.51,574.79,505.77,799.8,337.41,700.34,154.45,244.65,190.83
31-Dec-14,586.59,305.28,486.47,572.75,499.58,791.97,333.32,691.95,152.55,240.14,187.89
2-Jan-15,589.12,305.82,485.74,568.61,497.83,795.07,333.41,690.92,153.35,241.51,190.51
5-Jan-15,565.6,297.64,474.47,557.31,494,790.22,326.43,678.72,151.8,238.35,190.88
6-Jan-15,558.19,295.56,468.85,552.05,493.93,788.11,321.43,670.42,152.33,238.64,192.93
7-Jan-15,560.09,298.52,471.71,560.5,502.55,806,324.98,676.22,150.28,240.97,195.85
8-Jan-15,572.44,305.6,481.11,568.83,510.15,819.86,329.77,691.58,152.6,242.67,196.84
9-Jan-15,567.92,304.07,475.87,562.34,506.05,813.23,325.36,689.64,151.59,241.09,197.13
12-Jan-15,552,303.13,472.73,559.68,504.31,812.68,322.6,680.37,152.44,240.45,198.13
13-Jan-15,547.99,299.61,471.81,559.02,504.24,808.73,321.51,679.93,152.62,241.21,197.56
14-Jan-15,548.68,296.05,469.11,552.58,502.91,807.94,316.95,676.32,151.98,243.49,198.7
15-Jan-15,542.06,295.67,466.42,545.68,503.66,799.29,312.9,666.43,151.97,245.23,199.2
16-Jan-15,559.36,300.55,469.58,552.84,507.61,814.62,316.65,672.52,154.48,247.4,200.67
20-Jan-15,559.9,300.87,473.22,549.29,509.43,814.01,315.43,678.03,155.16,247.96,199.37
21-Jan-15,570.15,303.83,476.64,552.69,510.95,814.9,316.04,679.02,155.44,250.41,198.73
22-Jan-15,573.44,307.79,484.4,563.19,516.45,825.25,323.78,692.29,154.58,249.31,202.79
23-Jan-15,568.28,302.87,480.63,562.29,510.96,821.35,320.51,693.44,152.74,250.15,202.79
26-Jan-15,576.18,304.29,481.42,565.52,510.87,825.01,322.03,690.41,152.08,250.04,204.34
27-Jan-15,575.18,302.02,475.19,561.07,504.61,818.8,318.51,667.81,150.35,250.46,203.99
28-Jan-15,552.91,296.59,470.7,553.54,498.82,806.85,312.25,667.37,149.46,248.1,202.33
29-Jan-15,553.86,300.58,476.26,560.84,502.68,813.74,315.12,674.56,149.95,251.4,202.48
30-Jan-15,557.95,299.22,468.53,554.79,493.24,801.26,310.01,664.92,149.13,245.77,198.78
2-Feb-15,574.68,302.04,475.54,559.73,499.71,806.22,315.03,671.84,152.76,246.84,199
3-Feb-15,590.64,308.6,483.03,571.77,503.96,811.48,320.35,678.77,156.09,247.88,200.52
4-Feb-15,581.12,306.69,479.12,575.59,504.43,800.54,319.39,679.6,156.22,244.69,199.63
5-Feb-15,589.53,314.18,483.79,579.05,506.57,813.68,322.58,685.81,156.59,246.8,202.01
6-Feb-15,587.98,313.21,482.69,578.25,504.2,806.81,324.93,681.48,159.49,236.6,196.41
9-Feb-15,589.03,312.97,481.37,576.21,500.71,797.59,323.59,680.46,159.07,234.47,195.65
10-Feb-15,587.89,315.28,484.19,583.3,506.39,810.03,325.92,691.26,160.36,239.35,196.57
11-Feb-15,584.03,314.41,483.85,583.45,509.29,810.94,325.75,694.19,160.04,233.63,195.76
12-Feb-15,591.84,319.92,488.03,590.13,511.61,813.66,329.17,705.57,159.83,232.39,197.63
13-Feb-15,603.4,322.63,490.32,593.49,509.04,817.78,328.84,710.59,159.6,228.74,196.33
17-Feb-15,604.28,322.97,491.13,592.46,508.98,822.99,330.14,710.56,159.47,228.52,195.89
18-Feb-15,595.48,323.69,493.61,591.78,511.32,824.35,327.99,711.67,158.18,233.92,197.51
19-Feb-15,590.83,324.56,493.56,593.57,508.15,825.1,326.54,714.51,157.33,231.36,193.25
20-Feb-15,589.07,325.79,498.14,598.06,509.59,833.59,329.18,719,157.44,231.46,195.23
23-Feb-15,586.6,325.27,496.13,597.7,510.99,836.48,328.01,720.13,156.53,233.01,196.57
24-Feb-15,587.73,326.6,497.65,600.04,512.57,835.99,329.67,721.28,157.48,234.44,192.39
25-Feb-15,590.18,325.72,497.43,604.78,511.21,836.1,329.84,716.45,157.77,230.61,192.88
26-Feb-15,579.76,323.36,495.04,602.46,511.67,838.21,328.86,721.24,158.55,228.89,191.25
27-Feb-15,577.51,322.61,492.89,601.7,513.82,834.36,327.52,717.41,158.95,228.67,192.67
2-Mar-15,573.51,324.82,497.04,608.91,514.76,841.43,330.19,724.39,159.08,224.2,193.54
3-Mar-15,574.81,322.81,493.66,607.43,512.5,834.25,329.35,718.63,158.85,225.8,192.87
4-Mar-15,573.63,321.63,489.75,603.7,508.51,837.54,326.84,716.29,156.96,224.38,191.04
5-Mar-15,570.08,320.35,490.37,604.46,510.22,840.83,328.21,715.41,156.8,226.1,192.01
6-Mar-15,560.66,316.08,483.79,596.97,500.41,824.75,325.73,707.18,154.5,219.15,186.21
9-Mar-15,556.79,316.42,487.97,600.15,502.67,829.15,327.19,710.66,154.08,219.39,187.58
10-Mar-15,548.87,311.41,479,590.22,495.18,819.69,320.26,695.12,151.68,219.03,186.7
11-Mar-15,549.97,311.2,478.62,587.41,491.33,819.35,322.27,690.3,151.7,217.59,186.59
12-Mar-15,547.42,315.12,484.68,599.25,497.78,829.81,329.31,693.95,154.43,221.71,189.74
13-Mar-15,544.87,312.01,480.24,594.92,494.06,828.5,327.05,690.31,153.61,219.47,189.03
16-Mar-15,552.2,311.66,488.1,601.42,499.99,846.63,330.9,698.68,154.9,223.2,191.37
17-Mar-15,549.32,308.07,486.12,598.3,496.44,844.29,330.21,699.07,154.26,222.81,190.6
18-Mar-15,565.25,312.92,491.76,603.56,499.51,855.17,331.97,707.93,156.68,228.86,194.55
19-Mar-15,555.68,307.46,488.4,602.5,497.22,859.73,328.73,706.72,155.37,226.6,194.04
20-Mar-15,563.3,309.56,490.92,608.95,503.22,866.47,332.93,710.46,156.02,228.71,198.51
23-Mar-15,562.3,309.33,487.23,608.22,504.55,864.02,331.47,711.09,156.24,228.98,198.43
24-Mar-15,557.75,308.45,485.42,605.15,501.2,856.55,328.61,709.01,155.42,226.29,197.14
25-Mar-15,564.55,304.99,477.24,595.39,500.15,840.82,323.71,690.11,153.19,223.52,193.59
26-Mar-15,563.41,305.56,475.82,591.61,498.22,838.53,323.21,690.55,153.1,221.73,192.64
27-Mar-15,559.23,305.34,477.75,594.66,501.02,844.74,322.81,691.69,153.04,222.89,193.06
30-Mar-15,571,309.27,484.29,600.59,505.74,853.08,327.2,699.7,154.36,225.8,195.28
31-Mar-15,565.76,306.51,479.66,597.86,501.33,840.73,324.95,693.12,152.93,225.68,193.24
1-Apr-15,566.8,306.88,475.78,595.17,501.59,830.28,324.36,690.06,154.2,225.93,193.27
2-Apr-15,567.79,307.23,476.5,600.52,504.81,832.19,326.24,689.62,155.55,226.52,194.65
6-Apr-15,577.84,309.72,480.05,603.35,508.92,833.3,326.54,696.43,156.18,229.41,196.84
7-Apr-15,579.62,309.35,479.39,600.2,506.9,835.43,325.11,695.42,155.28,226.93,193.99
8-Apr-15,573.65,310.01,480.39,605.73,507.17,842.54,326.22,697.11,154.13,226.28,194.13
9-Apr-15,582.43,311.04,483.45,606.28,508.97,849.07,326.65,699.9,154.06,225.2,190.77
10-Apr-15,585.36,311.81,492.13,608.22,509.58,856.25,326.65,702.61,154.57,226.97,190.35
13-Apr-15,580.43,310.56,486.85,605.01,507.05,850.94,327.56,700.2,154.34,224.61,189.76
14-Apr-15,590.73,311.87,487.43,604.56,508.18,852.47,327.67,697.84,154.19,225.87,190.53
15-Apr-15,604.34,315.09,488.12,604.58,506.91,854.78,329.1,703.97,155.01,226.3,189.73
16-Apr-15,602.67,314.11,486.75,605.86,508.75,854.26,329.45,701.92,154.33,224.93,190.71
17-Apr-15,597.81,311.48,481.2,596.96,504.15,847.41,325.04,691.81,153.02,224.16,189.68
20-Apr-15,600.48,313.66,486.51,603.32,506.17,852,326.65,704.17,154.63,227.49,189.99
